animal_id,has_name,is_adopted,sex_male,spay_neuter,cfa_approved,is_kitten,season_Fall,season_Spring,season_Summer,season_Winter,is_weekend,time_of_day_Afternoon,time_of_day_Closed,time_of_day_Morning,is_shorthair,is_solid_pattern,color_black,color_other,color_white
A689045,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
A667123,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
A680876,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A685253,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
A673782,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A682490,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
A685305,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A676752,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A678729,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
A668009,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
A657197,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A664213,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
A673664,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
A692475,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A682759,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A692614,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
A663891,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A687179,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
A692150,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0
A667199,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
A660948,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A677652,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A682638,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A692240,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0
A689772,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A686533,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A682010,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A662301,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A685480,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
A684781,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A681013,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A657723,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
A682177,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A668539,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A684564,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
A653602,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
A680377,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A684035,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A682394,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A676270,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A688878,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A685427,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A675248,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A681439,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A689899,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A671917,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
A684450,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
A659471,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A681274,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A677942,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A684764,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
A690721,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
A663617,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
A686602,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A676903,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
A678831,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
A683232,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A661919,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
A690245,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A680577,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A678249,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
A688493,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A685094,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
A677408,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
A693382,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A682657,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
A678840,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A692708,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
A684212,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A689082,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A685959,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A685160,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
A679394,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
A686897,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A607650,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A693316,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A682216,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A666445,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A678386,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
A665654,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A669717,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
A684195,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
A675440,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A688941,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
A666783,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1
A688207,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A667078,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0
A682416,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A665635,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A671118,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A691874,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A679635,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
A680379,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A688047,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
A663046,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A689060,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A682392,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A675508,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A671057,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
A693581,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A663922,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0
A685248,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A667789,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A681803,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
A677557,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
A670706,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
A673215,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A665395,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
A693191,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
A665645,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A683042,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A471842,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A673944,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A683383,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
A292482,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A684452,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
A665689,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
A667143,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A692588,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
A676305,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1
A686104,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A687515,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A686861,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A681973,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A684946,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
A688675,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
A675184,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
A668671,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A682346,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A683510,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A688474,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A654500,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A676534,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
A674998,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
A662403,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A678752,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
A678611,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A688879,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
A693824,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A674580,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
A614259,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A689266,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A675887,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0
A681402,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A683509,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A676658,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
A660822,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A687202,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A679953,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
A659967,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A687537,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A670841,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
A678089,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A679033,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A688942,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
A678743,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A674873,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A690839,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0
A693225,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0
A689839,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
A684475,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
A671024,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
A678384,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A684293,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
A687007,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
A689582,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A634279,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A683221,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A677603,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
A681423,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
A679319,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A690555,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0
A678250,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
A675232,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A679963,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A665427,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0
A682810,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
A677661,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A673190,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
A660154,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0
A691826,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A685816,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A685810,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
A665283,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
A683851,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A684652,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A693924,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
A668322,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
A684373,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A688472,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A684164,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A676728,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A667324,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A684097,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A687106,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A678569,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A679360,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0
A665209,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A694067,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A682114,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A690178,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
A667579,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
A682130,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0
A689049,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A666501,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
A677362,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A690792,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A664583,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
A688882,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
A682911,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
A679226,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A678114,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
A673848,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
A677421,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
A684962,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A647071,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A692364,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
A669593,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A662259,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A664734,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A690411,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
A683796,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A691163,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A679035,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
A677098,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A666506,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1
A687890,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A660042,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
A679504,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
A681344,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A664260,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A681788,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0
A682332,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A685702,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A690815,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0
A666811,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
A667836,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
A660296,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
A689951,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A689029,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
A690591,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A689561,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A679369,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A674909,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0
A680150,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
A667851,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0
A686465,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0
A672472,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
A678952,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A677462,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
A677862,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
A690540,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
A665550,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A683275,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0
A678087,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A684163,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
A686198,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
A686748,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A666332,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
A662776,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
A688737,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
A665553,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A676810,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A683432,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A688540,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A665406,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
A675249,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A680828,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A686768,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A682171,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A681028,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A670248,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
A678584,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
A682413,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0
A665005,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A692469,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
A680322,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A687730,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A687497,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A680696,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A684647,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A663618,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
A691645,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
A678399,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A693530,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
A656891,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A677779,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A688522,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A672445,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A679968,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A687904,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A671099,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A660347,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
A690277,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A665042,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
A687914,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
A676148,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A682746,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A692530,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
A684650,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A685593,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A682426,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A664168,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
A676913,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
A683288,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
A665472,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
A664574,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A667061,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0
A682425,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A692102,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A688209,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A663047,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A663138,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A673526,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A693057,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
A681707,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A689551,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
A664428,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A690746,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
A680348,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
A684168,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A679045,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
A677699,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
A687067,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
A664004,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A651783,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A683135,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
A690406,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A681544,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A691698,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
